date;seconds;direction;bid;ask;price
12/04/2001;51034;1;68.70;69.20;69.15
12/04/2001;51287;1;68.70;69.05;69.05
12/04/2001;51358;1;68.90;69.05;69.05
12/04/2001;51404;1;68.95;69.00;69.00
12/04/2001;51632;1;68.90;69.00;69.00
12/04/2001;51683;-1;69.00;69.05;69.00
12/04/2001;51691;-1;69.00;69.05;69.00
12/04/2001;51844;1;68.90;69.00;69.00
12/04/2001;51949;1;68.90;69.00;69.05
12/04/2001;51969;1;68.90;69.05;69.05
12/04/2001;51990;1;68.90;69.05;69.05
12/04/2001;52008;1;68.90;69.05;69.05
12/04/2001;52034;1;68.90;69.05;69.05
12/04/2001;52106;1;68.90;69.05;69.05
12/04/2001;52209;1;68.95;69.05;69.05
12/04/2001;52211;1;68.95;69.05;69.05
12/04/2001;52212;1;68.95;69.05;69.05
12/04/2001;52216;1;69.00;69.05;69.05
12/04/2001;52219;-1;69.00;69.05;69.00
12/04/2001;52221;1;69.00;69.05;69.05
12/04/2001;52229;1;69.00;69.05;69.05
12/04/2001;52230;-1;69.00;69.05;69.00
12/04/2001;52234;1;69.00;69.05;69.05
12/04/2001;52246;1;69.00;69.05;69.11
12/04/2001;52257;-1;69.00;69.15;69.10
12/04/2001;52273;-1;69.10;69.25;69.10
12/04/2001;52291;-1;69.20;69.25;69.20
12/04/2001;52293;1;69.15;69.20;69.20
12/04/2001;52294;1;69.15;69.20;69.20
12/04/2001;52313;1;69.15;69.20;69.20
12/04/2001;52314;1;69.15;69.20;69.20
12/04/2001;52317;1;69.15;69.20;69.20
12/04/2001;52339;1;69.15;69.20;69.20
12/04/2001;52344;1;69.15;69.25;69.25
12/04/2001;52354;1;69.20;69.25;69.25
12/04/2001;52363;1;69.15;69.25;69.25
12/04/2001;52388;1;69.20;69.25;69.25
12/04/2001;52407;1;69.15;69.25;69.25
12/04/2001;52507;1;69.20;69.25;69.25
12/04/2001;52515;1;69.20;69.25;69.25
12/04/2001;52522;1;69.20;69.25;69.25
12/04/2001;52539;1;69.20;69.25;69.25
12/04/2001;52589;1;69.20;69.25;69.25
12/04/2001;52689;1;69.20;69.25;69.25
12/04/2001;52707;1;69.20;69.25;69.25
12/04/2001;52720;1;69.20;69.25;69.25
12/04/2001;52802;-1;69.20;69.25;69.20
12/04/2001;52829;-1;69.20;69.25;69.20
12/04/2001;53016;1;69.15;69.25;69.25
12/04/2001;53059;1;69.15;69.25;69.25
12/04/2001;53073;1;69.15;69.25;69.25
12/04/2001;53139;-1;69.15;69.20;69.15
12/04/2001;53156;-1;69.15;69.20;69.15
12/04/2001;53157;-1;69.15;69.20;69.15
12/04/2001;53284;1;68.90;69.10;69.10
12/04/2001;53362;1;68.90;69.20;69.20
12/04/2001;53365;-1;68.90;69.20;68.90
12/04/2001;53606;-1;68.90;69.20;68.90
12/04/2001;53693;1;68.90;69.20;69.20
12/04/2001;53715;1;68.85;69.20;69.20
12/04/2001;53763;1;68.85;69.00;69.00
12/04/2001;53771;1;68.85;68.95;68.95
12/04/2001;53800;-1;68.85;68.90;68.85
12/04/2001;53828;-1;68.85;68.90;68.85
12/04/2001;53832;-1;68.80;68.85;68.80
12/04/2001;53840;-1;68.80;68.85;68.80
12/04/2001;53846;1;68.80;68.85;68.85
12/04/2001;53857;-1;68.80;68.85;68.80
12/04/2001;54046;1;68.75;68.95;68.95
12/04/2001;54066;1;68.75;68.95;68.95
12/04/2001;54091;1;68.75;69.10;69.10
12/04/2001;54379;1;68.90;69.10;69.10
12/04/2001;54467;1;68.90;69.10;69.10
12/04/2001;54503;-1;68.90;69.10;68.90
12/04/2001;54543;-1;68.90;69.10;68.90
12/04/2001;54732;1;68.90;69.00;69.00
12/04/2001;54749;1;68.90;69.00;69.00
12/04/2001;54750;-1;68.90;69.00;68.90
12/04/2001;54783;-1;68.90;69.00;68.90
12/04/2001;54792;1;68.80;68.90;68.90
12/04/2001;54796;1;68.80;68.90;68.90
12/04/2001;54813;1;68.80;68.90;68.90
12/04/2001;54817;-1;68.80;68.90;68.80
12/04/2001;54823;-1;68.80;68.90;68.80
12/04/2001;54941;1;68.80;68.90;68.90
12/04/2001;54948;1;68.80;69.00;69.00
12/04/2001;55036;1;68.75;69.00;69.00
12/04/2001;55063;1;68.75;68.80;68.80
12/04/2001;55077;1;68.75;69.00;69.00
12/04/2001;55082;1;68.75;69.00;69.00
12/04/2001;55098;1;68.75;68.85;68.85
12/04/2001;55100;1;68.75;68.85;68.85
12/04/2001;55145;1;68.75;68.95;69.00
12/04/2001;55155;1;68.75;69.00;69.00
12/04/2001;55314;1;68.75;69.00;69.00
12/04/2001;55385;1;68.80;69.00;69.00
12/04/2001;55430;1;68.80;68.95;68.95
12/04/2001;55441;1;68.80;69.00;69.00
12/04/2001;55461;1;68.80;69.00;69.00
12/04/2001;55487;1;68.80;69.00;69.00
12/04/2001;55524;-1;68.85;69.00;68.85
12/04/2001;55535;-1;68.85;69.00;68.85
12/04/2001;55544;-1;68.85;69.00;68.85
12/04/2001;55570;-1;68.85;69.00;68.85
12/04/2001;55591;1;68.80;69.00;69.00
12/04/2001;55811;1;68.80;69.00;69.00
12/04/2001;55851;-1;68.85;69.00;68.85
12/04/2001;55864;1;68.80;69.00;69.00
12/04/2001;55984;1;68.80;69.00;69.00
12/04/2001;56000;1;68.80;69.00;69.00
12/04/2001;56060;1;68.80;69.00;69.00
12/04/2001;56108;1;68.90;69.00;69.00
12/04/2001;56130;-1;68.90;69.00;68.90
12/04/2001;56131;1;68.80;69.00;69.00
12/04/2001;56166;1;68.80;69.00;69.00
12/04/2001;56188;1;68.80;69.00;69.00
12/04/2001;56213;1;68.80;69.00;69.00
12/04/2001;56263;1;68.85;69.00;69.00
12/04/2001;56269;1;68.85;69.00;69.00
12/04/2001;56302;-1;68.80;69.00;68.80
12/04/2001;56379;-1;68.80;68.90;68.80
12/04/2001;56403;1;68.70;68.85;68.85
12/04/2001;56450;1;68.75;68.85;68.85
12/04/2001;56461;1;68.75;68.85;68.87
12/04/2001;56468;1;68.75;68.90;68.90
12/04/2001;56584;1;68.90;69.00;69.04
12/04/2001;56610;-1;69.00;69.05;69.00
12/04/2001;56644;-1;68.90;69.05;68.90
12/04/2001;56661;1;68.90;69.05;69.05
12/04/2001;56741;-1;68.95;69.05;68.95
12/04/2001;56756;-1;68.95;69.05;68.95
12/04/2001;56813;1;68.85;69.05;69.05
12/04/2001;56836;1;68.85;68.95;68.96
12/04/2001;56863;1;68.85;69.00;69.00
12/04/2001;56895;1;69.00;69.05;69.05
12/04/2001;56986;1;68.95;69.05;69.05
12/04/2001;57029;1;68.95;69.05;69.05
12/04/2001;57057;-1;68.95;69.05;68.95
12/04/2001;57073;1;68.95;69.05;69.05
12/04/2001;57147;1;68.95;69.00;69.00
12/04/2001;57153;1;68.95;69.00;69.00
12/04/2001;57161;1;68.95;69.00;69.00
12/04/2001;57168;1;68.95;69.05;69.05
12/04/2001;57191;1;68.90;69.05;69.05
12/04/2001;57202;1;68.90;69.10;69.10
12/04/2001;57204;1;68.90;69.10;69.10
12/04/2001;57495;1;69.00;69.10;69.10
12/04/2001;57507;1;69.00;69.10;69.10
12/04/2001;57540;1;69.00;69.10;69.10
12/04/2001;57564;1;69.00;69.10;69.10
12/04/2001;57614;1;69.00;69.10;69.10
12/04/2001;57649;1;69.00;69.10;69.10
12/04/2001;57665;-1;69.05;69.10;69.05
12/04/2001;57667;1;69.05;69.10;69.10
12/04/2001;57673;1;69.05;69.10;69.10
12/04/2001;57698;1;69.05;69.10;69.10
12/04/2001;57716;1;69.05;69.10;69.10
12/04/2001;57745;-1;69.05;69.10;69.05
12/04/2001;57795;-1;69.00;69.10;69.00
12/04/2001;57806;-1;69.00;69.10;69.00
12/04/2001;57813;-1;68.95;69.10;68.95
12/04/2001;57828;-1;68.95;69.05;68.95
12/04/2001;57830;-1;68.95;69.05;68.95
12/04/2001;57831;-1;68.95;69.05;68.95
12/04/2001;57833;-1;68.95;69.00;68.95
12/04/2001;57835;-1;68.95;69.00;68.95
12/04/2001;57841;1;68.95;69.00;69.07
12/04/2001;57902;-1;69.00;69.05;69.00
12/04/2001;57913;-1;68.95;69.00;68.95
12/04/2001;57942;1;68.90;68.95;68.95
12/04/2001;57975;1;68.95;69.00;69.00
12/04/2001;57985;-1;69.05;69.10;69.05
12/04/2001;57986;1;68.95;69.05;69.05
12/04/2001;57999;1;68.95;69.05;69.05
12/04/2001;58185;1;68.95;69.05;69.05
12/04/2001;58188;1;68.95;69.05;69.05
12/04/2001;58195;1;68.95;69.05;69.05
12/04/2001;58205;1;69.00;69.05;69.05
12/04/2001;58351;-1;69.00;69.05;69.00
12/04/2001;58427;-1;68.95;69.00;68.95
12/04/2001;58444;-1;68.95;69.00;68.95
12/04/2001;58466;-1;68.95;69.00;68.90
12/04/2001;58479;-1;68.90;69.00;68.90
12/04/2001;58531;1;68.80;68.90;68.90
12/04/2001;58666;-1;68.95;69.00;68.95
12/04/2001;58670;1;68.90;68.95;68.95
12/04/2001;58689;-1;68.95;69.00;68.95
12/04/2001;58730;-1;68.95;69.00;68.95
12/04/2001;58744;1;68.95;69.00;69.00
12/04/2001;58789;1;68.95;69.00;69.00
12/04/2001;58824;1;68.95;69.00;69.00
12/04/2001;58861;1;68.95;69.00;69.00
12/04/2001;58864;1;68.95;69.00;69.00
12/04/2001;58917;1;68.95;69.00;69.00
12/04/2001;58925;1;68.95;69.00;69.00
12/04/2001;59147;-1;69.05;69.20;69.05
12/04/2001;59166;-1;69.10;69.20;69.10
12/04/2001;59183;-1;69.10;69.20;69.10
12/04/2001;59199;-1;69.00;69.20;69.00
12/04/2001;59216;-1;69.00;69.20;68.96
12/04/2001;59217;1;68.95;69.20;69.20
12/04/2001;59224;1;69.00;69.20;69.20
12/04/2001;59225;-1;69.00;69.20;69.00
12/04/2001;59232;-1;68.95;69.20;68.95
12/04/2001;59250;1;68.95;69.15;69.15
12/04/2001;59261;-1;69.15;69.20;69.15
12/04/2001;59401;-1;69.05;69.15;69.04
12/04/2001;59571;1;68.85;68.90;68.90
12/04/2001;59574;-1;68.85;69.05;68.85
12/04/2001;59594;-1;68.85;69.05;68.85
12/04/2001;59596;1;68.85;69.05;69.05
12/04/2001;59632;-1;68.85;69.10;68.85
12/04/2001;59765;-1;68.85;69.05;68.85
12/04/2001;59824;-1;68.85;68.95;68.85
12/04/2001;59849;-1;68.85;68.90;68.85
12/04/2001;59896;-1;68.80;68.85;68.80
12/04/2001;59905;1;68.85;69.00;69.00
12/04/2001;59957;-1;68.80;69.00;68.80
12/04/2001;60206;-1;68.85;69.00;68.85
12/04/2001;60228;-1;68.85;68.95;68.85
12/04/2001;60230;-1;68.85;68.95;68.85
12/04/2001;60234;-1;68.85;68.95;68.85
12/04/2001;60261;1;68.85;68.95;68.95
12/04/2001;60275;1;68.85;69.00;69.00
12/04/2001;60342;-1;68.90;69.00;68.90
12/04/2001;60456;-1;68.90;68.95;68.90
12/04/2001;60476;-1;68.90;68.95;68.90
12/04/2001;60490;-1;68.90;68.95;68.90
12/04/2001;60494;-1;68.90;68.95;68.90
12/04/2001;60535;1;68.85;68.95;68.99
12/04/2001;60592;1;68.85;68.95;68.95
12/04/2001;60596;1;68.95;69.00;69.00
12/04/2001;60611;-1;68.95;69.00;68.95
12/04/2001;60616;1;68.95;69.00;69.00
12/04/2001;60631;-1;68.95;69.00;68.95
12/04/2001;60758;1;68.85;68.90;68.90
12/04/2001;60825;-1;68.85;68.90;68.85
12/04/2001;60865;1;68.85;68.95;68.98
12/04/2001;60898;-1;68.90;69.00;68.90
12/04/2001;60935;1;68.95;69.00;69.00
12/04/2001;60937;1;68.95;69.00;69.00
12/04/2001;60938;1;68.95;69.00;69.00
12/04/2001;61032;1;68.95;69.00;69.00
12/04/2001;61043;1;68.95;69.00;69.00
12/04/2001;61067;1;68.95;69.00;69.00
12/04/2001;61071;1;68.95;69.00;69.00
12/04/2001;61155;1;68.95;69.00;69.00
12/04/2001;61156;-1;68.95;69.00;68.95
12/04/2001;61191;1;68.95;69.00;69.00
12/04/2001;61223;1;68.95;69.00;69.00
12/04/2001;61230;1;68.95;69.00;69.00
12/04/2001;61239;-1;68.95;69.00;68.95
12/04/2001;61269;1;68.95;69.00;69.00
12/04/2001;61284;1;68.95;69.00;69.00
12/04/2001;61291;-1;68.95;69.00;68.95
12/04/2001;61297;-1;68.95;69.00;68.95
12/04/2001;61317;-1;68.95;69.00;68.95
12/04/2001;61465;1;68.95;69.00;69.00
12/04/2001;61466;-1;68.95;69.00;68.95
12/04/2001;61521;-1;68.95;69.00;68.95
12/04/2001;61542;-1;68.95;69.00;68.95
12/04/2001;61558;-1;68.95;69.00;68.95
12/04/2001;61629;1;68.95;69.00;69.00
12/04/2001;61635;-1;68.95;69.00;68.95
12/04/2001;61652;-1;68.95;69.00;68.95
12/04/2001;61655;-1;68.95;69.00;68.95
12/04/2001;61707;-1;68.95;69.00;68.95
12/04/2001;61733;1;68.95;69.00;69.00
12/04/2001;61741;1;68.95;69.00;69.00
12/04/2001;61781;-1;68.95;69.00;68.95
12/04/2001;61786;-1;68.95;69.00;68.95
12/04/2001;61824;-1;68.95;69.00;68.95
12/04/2001;61871;-1;68.90;68.95;68.90
12/04/2001;61872;1;68.90;68.95;68.95
12/04/2001;61874;-1;68.90;68.95;68.90
12/04/2001;61980;1;68.75;68.85;68.85
12/04/2001;61992;1;68.75;68.85;68.96
12/04/2001;62048;-1;68.90;68.95;68.90
12/04/2001;62067;-1;68.85;68.95;68.85
12/04/2001;62088;-1;68.75;68.90;68.75
12/04/2001;62132;1;68.80;68.85;68.85
12/04/2001;62139;-1;68.80;68.85;68.80
12/04/2001;62147;-1;68.80;68.85;68.80
12/04/2001;62153;-1;68.75;68.80;68.75
12/04/2001;62167;1;68.75;68.80;68.80
12/04/2001;62195;-1;68.75;68.80;68.75
12/04/2001;62228;-1;68.75;68.80;68.75
12/04/2001;62236;-1;68.75;68.80;68.75
12/04/2001;62271;1;68.70;68.75;68.75
12/04/2001;62281;-1;68.75;69.00;68.70
12/04/2001;62323;1;68.65;68.80;68.80
12/04/2001;62347;1;68.65;68.80;68.80
12/04/2001;62425;1;68.75;68.80;68.80
12/04/2001;62480;1;68.75;68.80;68.80
12/04/2001;62493;1;68.75;68.80;68.80
12/04/2001;62656;-1;68.75;68.80;68.75
12/04/2001;62662;1;68.75;68.80;68.80
12/04/2001;62672;-1;68.75;68.80;68.75
12/04/2001;62735;1;68.75;68.80;68.80
12/04/2001;62835;-1;68.80;68.95;68.80
12/04/2001;62846;-1;68.80;68.95;68.80
12/04/2001;62914;-1;68.85;68.90;68.85
12/04/2001;62924;-1;68.80;68.85;68.80
12/04/2001;62925;-1;68.80;68.85;68.80
12/04/2001;62944;1;68.80;68.90;68.90
12/04/2001;62981;1;68.75;68.85;68.85
12/04/2001;63000;-1;68.70;68.85;68.60
30/04/2001;32809;1;66.65;66.95;66.95
30/04/2001;33401;1;66.75;66.90;66.90
30/04/2001;33410;1;66.75;66.90;66.90
30/04/2001;33509;1;66.75;66.90;66.90
30/04/2001;33510;-1;66.75;66.90;66.75
30/04/2001;33513;1;66.65;66.75;66.75
30/04/2001;33634;1;66.65;66.90;66.90
30/04/2001;33701;-1;66.65;67.00;66.65
30/04/2001;33986;-1;66.70;67.00;66.70
30/04/2001;34063;-1;66.75;66.95;66.67
30/04/2001;34282;-1;66.65;66.90;66.62
30/04/2001;34417;-1;66.70;66.90;66.61
30/04/2001;34633;-1;66.50;66.90;66.50
30/04/2001;34639;1;66.45;66.50;66.50
30/04/2001;34888;1;66.50;66.75;66.75
30/04/2001;34909;-1;66.50;66.75;66.50
30/04/2001;34980;1;66.45;66.70;66.70
30/04/2001;35049;1;66.45;66.70;66.70
30/04/2001;35342;1;66.50;66.70;66.70
30/04/2001;35350;-1;66.70;66.75;66.70
30/04/2001;35373;1;66.50;66.70;66.70
30/04/2001;35497;1;66.50;66.65;66.65
30/04/2001;35747;-1;66.50;66.65;66.50
30/04/2001;35866;-1;66.50;66.55;66.50
30/04/2001;35897;-1;66.45;66.50;66.43
30/04/2001;35919;-1;66.35;66.40;66.35
30/04/2001;35926;1;66.35;66.40;66.40
30/04/2001;35952;-1;66.25;66.40;66.25
30/04/2001;36020;-1;66.20;66.25;66.20
30/04/2001;36037;-1;66.20;66.25;66.20
30/04/2001;36165;-1;66.20;66.40;66.17
30/04/2001;36343;-1;66.15;66.30;66.12
30/04/2001;36660;1;66.10;66.30;66.30
30/04/2001;36667;-1;66.30;66.45;66.30
30/04/2001;36707;1;66.10;66.20;66.20
30/04/2001;36788;1;66.25;66.45;66.45
30/04/2001;36846;-1;66.25;66.45;66.25
30/04/2001;36904;1;66.25;66.45;66.45
30/04/2001;36953;-1;66.40;66.45;66.40
30/04/2001;36955;1;66.25;66.40;66.40
30/04/2001;37129;-1;66.25;66.40;66.21
30/04/2001;37315;-1;66.30;66.40;66.30
30/04/2001;37415;-1;66.35;66.40;66.35
30/04/2001;37419;-1;66.35;66.40;66.35
30/04/2001;37427;-1;66.30;66.40;66.30
30/04/2001;37434;-1;66.25;66.30;66.25
30/04/2001;37459;-1;66.25;66.30;66.25
30/04/2001;37469;-1;66.20;66.25;66.20
30/04/2001;37472;-1;66.20;66.25;66.20
30/04/2001;37497;1;66.20;66.30;66.30
30/04/2001;37500;1;66.20;66.30;66.30
30/04/2001;37563;-1;66.25;66.30;66.25
30/04/2001;37564;1;66.25;66.30;66.30
30/04/2001;37626;-1;66.25;66.35;66.25
30/04/2001;37679;1;66.30;66.35;66.35
30/04/2001;37782;-1;66.30;66.40;66.30
30/04/2001;37791;-1;66.25;66.30;66.25
30/04/2001;38183;1;66.30;66.40;66.40
30/04/2001;38192;-1;66.30;66.40;66.30
30/04/2001;38250;1;66.30;66.40;66.40
30/04/2001;38252;-1;66.30;66.40;66.30
30/04/2001;38258;1;66.35;66.40;66.40
30/04/2001;38262;1;66.35;66.40;66.40
30/04/2001;38266;1;66.35;66.40;66.40
30/04/2001;38288;1;66.35;66.40;66.40
30/04/2001;38366;-1;66.30;66.40;66.30
30/04/2001;38503;1;66.30;66.40;66.40
30/04/2001;38706;1;66.35;66.40;66.40
30/04/2001;38846;-1;66.35;66.40;66.35
30/04/2001;38854;1;66.30;66.40;66.40
30/04/2001;38860;-1;66.30;66.40;66.30
30/04/2001;38899;1;66.30;66.40;66.40
30/04/2001;38901;1;66.30;66.40;66.40
30/04/2001;38909;-1;66.30;66.40;66.30
30/04/2001;38976;1;66.35;66.40;66.40
30/04/2001;39174;-1;66.35;66.40;66.35
30/04/2001;39184;-1;66.35;66.40;66.35
30/04/2001;39422;1;66.30;66.35;66.35
30/04/2001;39515;1;66.30;66.35;66.35
30/04/2001;39533;-1;66.30;66.35;66.30
30/04/2001;39563;1;66.30;66.35;66.35
30/04/2001;39621;1;66.30;66.35;66.35
30/04/2001;39782;1;66.30;66.35;66.35
30/04/2001;39844;1;66.30;66.35;66.35
30/04/2001;39980;-1;66.30;66.35;66.30
30/04/2001;40067;-1;66.30;66.35;66.30
30/04/2001;40074;1;66.30;66.35;66.35
30/04/2001;40082;-1;66.30;66.35;66.30
30/04/2001;40102;1;66.25;66.30;66.30
30/04/2001;40127;-1;66.30;66.35;66.30
30/04/2001;40537;1;66.30;66.35;66.35
30/04/2001;40556;1;66.30;66.40;66.40
30/04/2001;40562;1;66.30;66.40;66.40
30/04/2001;40638;1;66.40;66.45;66.45
30/04/2001;40652;1;66.45;66.50;66.50
30/04/2001;40663;1;66.45;66.50;66.50
30/04/2001;40684;1;66.45;66.50;66.50
30/04/2001;40700;1;66.45;66.50;66.50
30/04/2001;40728;1;66.45;66.50;66.50
30/04/2001;40863;1;66.45;66.50;66.50
30/04/2001;40879;1;66.45;66.50;66.50
30/04/2001;40901;1;66.45;66.50;66.50
30/04/2001;40924;1;66.50;66.65;66.65
30/04/2001;40938;1;66.55;66.70;66.70
30/04/2001;40985;-1;66.70;66.75;66.70
30/04/2001;41224;-1;66.65;66.75;66.65
30/04/2001;41253;1;66.50;66.75;66.75
30/04/2001;41282;1;66.50;66.70;66.70
30/04/2001;41431;1;66.55;66.70;66.70
30/04/2001;41662;1;66.60;66.70;66.70
30/04/2001;41889;-1;66.70;66.75;66.70
30/04/2001;41914;1;66.70;66.75;66.75
30/04/2001;41921;1;66.70;66.75;66.75
30/04/2001;41949;1;66.70;66.75;66.75
30/04/2001;41960;1;66.70;66.75;66.75
30/04/2001;41981;1;66.70;66.75;66.75
30/04/2001;42135;1;66.75;66.80;66.80
30/04/2001;42159;1;66.75;66.80;66.80
30/04/2001;42199;1;66.75;66.85;66.85
30/04/2001;42351;1;66.75;66.85;66.85
30/04/2001;42373;1;66.75;66.90;66.90
30/04/2001;42391;1;66.75;66.90;66.90
30/04/2001;42392;1;66.75;66.90;66.97
30/04/2001;42397;-1;67.00;67.10;67.00
30/04/2001;42561;1;67.00;67.10;67.10
30/04/2001;42605;-1;67.00;67.15;67.00
30/04/2001;42654;1;67.00;67.15;67.15
30/04/2001;42722;1;67.00;67.15;67.15
30/04/2001;42823;-1;67.15;67.20;67.15
30/04/2001;42933;-1;67.15;67.20;67.15
30/04/2001;42935;-1;67.15;67.20;67.15
30/04/2001;42997;1;67.15;67.20;67.21
30/04/2001;43038;1;67.15;67.30;67.30
30/04/2001;43075;1;67.15;67.30;67.30
30/04/2001;43204;-1;67.15;67.30;67.15
30/04/2001;43255;-1;67.15;67.25;67.15
30/04/2001;43353;-1;67.15;67.20;67.15
30/04/2001;43473;-1;67.15;67.20;67.15
30/04/2001;43495;-1;67.15;67.20;67.15
30/04/2001;43526;-1;67.15;67.20;67.15
30/04/2001;43635;-1;67.10;67.15;67.10
30/04/2001;43658;-1;67.10;67.15;67.02
30/04/2001;43794;1;67.00;67.15;67.15
30/04/2001;43809;1;67.05;67.15;67.15
30/04/2001;43812;-1;67.05;67.15;67.00
30/04/2001;43881;1;67.00;67.05;67.05
30/04/2001;43910;1;67.00;67.05;67.05
30/04/2001;43969;1;67.00;67.05;67.05
30/04/2001;43985;-1;67.00;67.05;67.00
30/04/2001;43999;1;66.75;67.05;67.05
30/04/2001;44029;1;66.75;67.00;67.00
30/04/2001;44092;1;66.75;67.00;67.00
30/04/2001;44114;1;66.75;67.00;67.00
30/04/2001;44133;1;66.75;67.00;67.00
30/04/2001;44157;1;66.75;67.05;67.05
30/04/2001;44173;1;67.00;67.05;67.05
30/04/2001;44282;-1;67.00;67.05;67.00
30/04/2001;44429;1;66.75;67.05;67.05
30/04/2001;44665;1;66.75;67.05;67.05
30/04/2001;44759;1;66.75;67.00;67.00
30/04/2001;44769;1;66.75;67.05;67.05
30/04/2001;45117;1;66.80;67.05;67.05
30/04/2001;45303;-1;66.80;67.00;66.80
30/04/2001;45305;1;66.80;67.00;67.00
30/04/2001;45326;1;66.80;67.00;67.00
30/04/2001;45483;-1;66.90;66.95;66.90
30/04/2001;45495;1;66.85;66.90;66.90
30/04/2001;45575;-1;66.85;66.90;66.85
30/04/2001;45597;-1;66.85;66.90;66.83
30/04/2001;45708;1;66.85;66.90;66.90
30/04/2001;45744;-1;66.80;66.90;66.80
30/04/2001;45801;1;66.80;66.90;66.90
30/04/2001;45819;1;66.80;66.90;66.90
30/04/2001;45916;-1;66.80;66.85;66.80
30/04/2001;45935;-1;66.75;66.80;66.75
30/04/2001;46109;-1;66.75;66.80;66.75
30/04/2001;46143;1;66.75;66.80;66.80
30/04/2001;46319;1;66.80;66.90;66.90
30/04/2001;46323;1;66.80;66.90;66.90
30/04/2001;46352;-1;66.80;66.90;66.80
30/04/2001;46360;-1;66.80;66.90;66.80
30/04/2001;46385;-1;66.80;66.90;66.80
30/04/2001;46387;-1;66.80;66.90;66.80
30/04/2001;46500;1;66.80;66.90;66.90
30/04/2001;46536;1;66.80;66.90;66.90
30/04/2001;46559;-1;66.80;66.90;66.80
30/04/2001;46596;-1;66.80;66.85;66.80
30/04/2001;46600;-1;66.75;66.80;66.75
30/04/2001;46604;1;66.75;66.80;66.80
30/04/2001;46615;-1;66.75;66.80;66.75
30/04/2001;46763;-1;66.75;66.80;66.75
30/04/2001;46805;1;66.75;66.80;66.80
30/04/2001;46861;1;66.75;66.85;66.85
30/04/2001;47173;-1;66.75;66.80;66.75
30/04/2001;47200;1;66.75;66.80;66.80
30/04/2001;47202;-1;66.80;66.85;66.80
30/04/2001;47316;1;66.80;66.90;66.90
30/04/2001;47355;-1;66.90;66.95;66.90
30/04/2001;47362;1;66.90;66.95;66.95
30/04/2001;47633;-1;66.90;66.95;66.90
30/04/2001;47657;1;66.90;66.95;66.95
30/04/2001;47673;1;66.90;66.95;66.95
30/04/2001;47843;-1;66.90;66.95;66.90
30/04/2001;48156;-1;66.90;66.95;66.90
30/04/2001;48364;1;66.80;66.95;66.95
30/04/2001;48611;1;66.80;66.90;66.90
30/04/2001;48664;1;66.80;66.95;66.95
30/04/2001;48902;1;66.90;66.95;66.95
30/04/2001;49251;1;66.90;66.95;66.95
30/04/2001;49257;1;66.90;66.95;66.95
30/04/2001;49311;-1;66.95;67.00;66.95
30/04/2001;49324;-1;66.95;67.00;66.95
30/04/2001;49601;1;66.95;67.00;67.00
30/04/2001;49624;1;66.95;67.00;67.00
30/04/2001;49914;1;66.95;67.00;67.00
30/04/2001;49965;1;66.95;67.00;67.00
30/04/2001;50007;1;66.95;67.00;67.00
30/04/2001;50076;1;66.95;67.00;67.00
30/04/2001;50159;1;66.95;67.00;67.00
30/04/2001;50188;-1;66.95;67.00;66.95
30/04/2001;50203;1;66.95;67.00;67.00
30/04/2001;50372;1;66.95;67.00;67.00
30/04/2001;50387;1;66.95;67.00;67.00
30/04/2001;50389;1;66.95;67.00;67.00
30/04/2001;50643;-1;66.95;67.00;66.95
30/04/2001;50738;1;66.95;67.00;67.00
30/04/2001;50796;-1;66.95;67.00;66.95
30/04/2001;50807;-1;66.95;67.00;66.95
30/04/2001;50839;-1;66.95;67.00;66.95
30/04/2001;50846;1;66.90;66.95;66.95
30/04/2001;50987;1;66.90;66.95;66.95
30/04/2001;51184;1;66.90;66.95;66.95
30/04/2001;51204;1;66.90;67.00;67.00
30/04/2001;51324;1;66.90;67.00;67.00
30/04/2001;51676;1;66.90;66.95;66.95
30/04/2001;51693;1;66.90;67.00;67.00
30/04/2001;51784;1;66.90;66.95;66.95
30/04/2001;51863;-1;66.90;66.95;66.90
30/04/2001;51975;1;66.90;66.95;66.99
30/04/2001;52024;1;66.90;67.00;67.00
30/04/2001;52046;1;66.90;67.00;67.00
30/04/2001;52258;-1;66.90;66.95;66.90
30/04/2001;52265;-1;66.90;66.95;66.90
30/04/2001;52267;-1;66.90;66.95;66.90
30/04/2001;52275;-1;66.90;66.95;66.90
30/04/2001;52365;1;66.90;66.95;66.95
30/04/2001;52385;1;66.90;66.95;66.95
30/04/2001;52422;-1;66.90;66.95;66.90
30/04/2001;52451;-1;66.90;66.95;66.90
30/04/2001;52480;-1;66.90;66.95;66.90
30/04/2001;52504;-1;66.90;66.95;66.90
30/04/2001;52630;-1;66.90;66.95;66.90
30/04/2001;52714;-1;66.90;66.95;66.90
30/04/2001;52783;-1;66.90;66.95;66.90
30/04/2001;52784;-1;66.90;66.95;66.90
30/04/2001;52793;-1;66.90;66.95;66.90
30/04/2001;52826;-1;66.90;66.95;66.90
30/04/2001;52829;-1;66.90;66.95;66.90
30/04/2001;52865;1;66.90;66.95;66.95
30/04/2001;52907;-1;66.90;66.95;66.90
30/04/2001;52916;-1;66.90;66.95;66.90
30/04/2001;52918;-1;66.90;66.95;66.90
30/04/2001;52954;-1;66.90;66.95;66.90
30/04/2001;52957;-1;66.90;66.95;66.90
30/04/2001;53060;-1;66.90;66.95;66.90
