date;time;price;q;direction
19/09/2003;115825;136.3;881;1
19/09/2003;115827;136.3;957;1
19/09/2003;115827;136.2;340;-1
19/09/2003;115828;136.3;1;1
19/09/2003;115828;136.2;153;-1
19/09/2003;115829;136.2;1349;-1
19/09/2003;115830;136.2;11353;-1
19/09/2003;115832;136.2;1957;-1
19/09/2003;115832;136.13479;891;-1
19/09/2003;115833;136.3;127;1
19/09/2003;115833;136.1;2165;-1
19/09/2003;115834;136.2;335;1
19/09/2003;115838;136.2;765;-1
19/09/2003;115842;136.1;340;-1
19/09/2003;115842;136.1;153;-1
19/09/2003;115843;136.2;1;1
19/09/2003;115847;136.2;3316;1
19/09/2003;115848;136.3;127;1
19/09/2003;115848;136.2;335;-1
19/09/2003;115853;136.2;2381;-1
19/09/2003;115856;136.3;500;1
19/09/2003;115857;136.2;340;-1
19/09/2003;115857;136.2;153;-1
19/09/2003;115858;136.3;1;1
19/09/2003;115859;136.13062;1349;-1
19/09/2003;115903;136.3;127;1
19/09/2003;115903;136.2;335;-1
19/09/2003;115908;136.2;2381;-1
19/09/2003;115910;136.2;2504;-1
19/09/2003;115912;136.2;340;-1
19/09/2003;115912;136.2;153;-1
19/09/2003;115913;136.3;2;1
19/09/2003;115915;136.2;1397;-1
19/09/2003;115917;136.10587;2299;-1
19/09/2003;115918;136.3;127;1
19/09/2003;115918;136.1;2701;-1
19/09/2003;115919;136.2;335;1
19/09/2003;115921;136.2;200;-1
19/09/2003;115923;136.2;2381;-1
19/09/2003;115925;136.2;1475;-1
19/09/2003;115926;136.2;8;-1
19/09/2003;115927;136.2;340;-1
19/09/2003;115927;136.2;153;-1
19/09/2003;115928;136.3;382;1
19/09/2003;115928;136.3;2;1
19/09/2003;115929;136.2;1349;-1
19/09/2003;115933;136.2;335;-1
19/09/2003;115934;136.3;127;1
19/09/2003;115938;136.3;466;1
19/09/2003;115938;136.2;2381;-1
19/09/2003;115939;136.2;586;-1
19/09/2003;115941;136.2;14;-1
19/09/2003;115942;136.2;340;-1
19/09/2003;115942;136.2;153;-1
19/09/2003;115943;136.3;6;1
19/09/2003;115943;136.2;1349;-1
19/09/2003;115948;136.2;335;-1
19/09/2003;115951;136.3;4535;1
19/09/2003;115952;136.4;2506;1
19/09/2003;115953;136.4;127;1
19/09/2003;115955;136.4;2500;1
19/09/2003;115957;136.3;153;-1
19/09/2003;115958;136.4;6;1
19/09/2003;120000;136.3;1349;-1
19/09/2003;120001;136.4;7;1
19/09/2003;120002;136.4;2246;1
19/09/2003;120005;136.4;2;1
19/09/2003;120012;136.4;586;1
19/09/2003;120015;136.4;2500;1
19/09/2003;120017;136.4;1000;1
19/09/2003;120017;136.4;569;1
19/09/2003;120019;136.4;431;-1
19/09/2003;120020;136.4;733;-1
19/09/2003;120021;136.4;267;-1
19/09/2003;120024;136.3;102;-1
19/09/2003;120025;136.4;54;-1
19/09/2003;120031;136.4;207;1
19/09/2003;120032;136.3;733;-1
19/09/2003;120033;136.4;2239;1
19/09/2003;120033;136.3;733;-1
19/09/2003;120034;136.4;495;-1
19/09/2003;120035;136.4;626;-1
19/09/2003;120036;136.4;1000;-1
19/09/2003;120040;136.34581;1397;-1
19/09/2003;120045;136.4;147;1
19/09/2003;120049;136.4;500;1
19/09/2003;120049;136.4;353;1
19/09/2003;120055;136.5;65;1
19/09/2003;120056;136.5;8387;1
19/09/2003;120102;136.6;500;1
19/09/2003;120106;136.5;21;-1
19/09/2003;120108;136.5;6000;-1
19/09/2003;120109;136.6;500;1
19/09/2003;120112;136.5;500;-1
19/09/2003;120112;136.5;20;-1
19/09/2003;120114;136.5;60;1
19/09/2003;120114;136.5;3282;1
19/09/2003;120116;136.6;621;1
19/09/2003;120116;136.5;5000;-1
19/09/2003;120117;136.5;1818;-1
19/09/2003;120118;136.5;100;1
19/09/2003;120118;136.5;500;1
19/09/2003;120119;136.5;82;1
19/09/2003;120122;136.5;338;-1
19/09/2003;120123;136.5;1397;-1
19/09/2003;120124;136.5;100;1
19/09/2003;120125;136.5;1527;1
19/09/2003;120128;136.5;500;-1
19/09/2003;120135;136.5;500;-1
19/09/2003;120144;136.5;710;1
19/09/2003;120145;136.5;605;1
19/09/2003;120155;136.6;110;1
19/09/2003;120158;136.43742;3362;-1
19/09/2003;120159;136.4;2000;-1
19/09/2003;120201;136.6;732;1
19/09/2003;120202;136.6;663;1
19/09/2003;120203;136.4;1550;-1
19/09/2003;120205;136.5;334;1
19/09/2003;120207;136.5;517;1
19/09/2003;120208;136.5;79;1
19/09/2003;120209;136.5;3300;1
19/09/2003;120227;136.5;100;1
19/09/2003;120233;136.4;4000;-1
19/09/2003;120252;136.4;2500;-1
19/09/2003;120253;136.4;1000;-1
19/09/2003;120256;136.4;886;-1
19/09/2003;120301;136.3;40;-1
19/09/2003;120301;136.3;5000;-1
19/09/2003;120301;136.3;920;-1
19/09/2003;120306;136.3;361;1
19/09/2003;120307;136.2;1000;-1
19/09/2003;120313;136.3;162;1
19/09/2003;120324;136.2;2500;-1
19/09/2003;120327;136.2;734;-1
19/09/2003;120327;136.2;415;-1
19/09/2003;120328;136.2;577;-1
19/09/2003;120328;136.2;113;-1
19/09/2003;120355;136.2;1000;1
19/09/2003;120357;136.2;839;1
19/09/2003;120359;136.2;661;-1
19/09/2003;120410;136.3;400;1
19/09/2003;120424;136.3;1101;1
19/09/2003;120429;136.3;500;1
19/09/2003;120433;136.2;866;-1
19/09/2003;120523;136.2;15;-1
19/09/2003;120526;136.2;734;-1
19/09/2003;120529;136.2;117;-1
19/09/2003;120534;136.2;500;-1
19/09/2003;120541;136.2;397;-1
19/09/2003;120606;136.3;100;1
19/09/2003;120613;136.1;24;-1
19/09/2003;120624;136.3;40;1
19/09/2003;120634;136.2;307;-1
19/09/2003;120643;136.2;500;-1
19/09/2003;120650;136.3;2000;1
19/09/2003;120700;136.2;57;-1
19/09/2003;120700;136.2;53;-1
19/09/2003;120700;136.2;49;-1
19/09/2003;120706;136.3;20;1
19/09/2003;120710;136.2;50;-1
19/09/2003;120714;136.3;26;1
19/09/2003;120715;136.3;35;1
19/09/2003;120724;136.2;400;-1
19/09/2003;120729;136.3;2;1
19/09/2003;120739;136.3;6;1
19/09/2003;120745;136.2;605;-1
19/09/2003;120745;136.2;211;-1
19/09/2003;120801;136.3;11;1
19/09/2003;120848;136.3;2859;1
19/09/2003;120849;136.3;1700;-1
19/09/2003;120850;136.3;440;-1
19/09/2003;120850;136.3;162;-1
19/09/2003;120851;136.3;2237;-1
19/09/2003;120852;136.3;40;-1
19/09/2003;120852;136.3;1200;-1
19/09/2003;120853;136.3;1362;-1
19/09/2003;120901;136.2;22;-1
19/09/2003;120907;136.2;10000;-1
19/09/2003;120915;136.2;1128;-1
19/09/2003;120922;136.2;372;1
19/09/2003;120929;136.2;10;-1
19/09/2003;120934;136.2;500;-1
19/09/2003;120938;136.2;2388;-1
19/09/2003;120940;136.1;14;-1
19/09/2003;120942;136.1;734;-1
19/09/2003;120943;136.1;85;-1
19/09/2003;120944;136.1;322;-1
19/09/2003;120944;136.1;103;-1
19/09/2003;120947;136.0561;19428;-1
19/09/2003;120948;136;25;-1
19/09/2003;120948;136;80;-1
19/09/2003;120948;136;12;-1
19/09/2003;120948;136;19;-1
19/09/2003;120948;136;15;-1
19/09/2003;120948;136;38;-1
19/09/2003;120948;136;38;-1
19/09/2003;120948;136;110;-1
19/09/2003;120948;136;16;-1
19/09/2003;120948;136;120;-1
19/09/2003;120948;136;150;-1
19/09/2003;120948;136;572;-1
19/09/2003;120951;136;5000;-1
19/09/2003;120953;136;1769;-1
19/09/2003;120955;136;1200;1
19/09/2003;120956;136;1200;1
19/09/2003;120957;135.9;5;-1
19/09/2003;120957;135.9;30;-1
19/09/2003;120957;135.9;150;-1
19/09/2003;120957;135.9;4283;-1
19/09/2003;120957;135.9;500;-1
19/09/2003;120959;135.9;3000;1
19/09/2003;120959;135.9;1315;-1
19/09/2003;121000;135.9;88;1
19/09/2003;121002;135.9;88;1
19/09/2003;121002;135.9;509;1
19/09/2003;121005;135.9;1084;-1
19/09/2003;121005;135.9;141;-1
19/09/2003;121010;135.9;1000;-1
19/09/2003;121014;136;37;1
19/09/2003;121019;135.9;448;-1
19/09/2003;121019;135.9;552;-1
19/09/2003;121021;135.9;1000;-1
19/09/2003;121024;135.9;266;-1
19/09/2003;121028;135.9;30;1
19/09/2003;121037;135.8;37;-1
19/09/2003;121037;135.8;15;-1
19/09/2003;121042;135.8;4208;-1
19/09/2003;121103;135.8;736;-1
19/09/2003;121105;135.9;329;1
19/09/2003;121105;135.8;736;-1
19/09/2003;121107;135.9;552;-1
19/09/2003;121115;135.9;829;-1
19/09/2003;121115;135.9;106;-1
19/09/2003;121115;135.9;65;-1
19/09/2003;121116;135.8;3313;-1
19/09/2003;121117;135.8;159;-1
19/09/2003;121118;135.7;25;1
19/09/2003;121118;135.8;429;1
19/09/2003;121118;135.7;32;-1
19/09/2003;121119;135.8;159;1
19/09/2003;121127;135.8;1000;-1
19/09/2003;121131;135.9;1000;1
19/09/2003;121140;135.9;5;1
19/09/2003;121142;135.8;126;-1
19/09/2003;121149;135.8;2176;-1
19/09/2003;121153;135.8;720;1
19/09/2003;121158;135.7;17;-1
19/09/2003;121203;135.8;7104;1
19/09/2003;121205;135.8;736;-1
19/09/2003;121206;135.8;736;-1
19/09/2003;121208;135.8;620;-1
19/09/2003;121210;135.8;2027;-1
19/09/2003;121213;135.7;12926;-1
19/09/2003;121214;135.8;2000;1
19/09/2003;121215;135.8;4000;1
19/09/2003;121218;135.8;900;1
19/09/2003;121218;135.8;1000;1
19/09/2003;121221;135.8;500;1
19/09/2003;121223;135.7;135;-1
19/09/2003;121225;135.7;683;-1
19/09/2003;121225;135.7;71;-1
19/09/2003;121227;135.7;5000;-1
19/09/2003;121233;135.65534;7104;-1
19/09/2003;121249;135.7;2000;1
19/09/2003;121249;135.6;5000;-1
19/09/2003;121254;135.7;900;1
19/09/2003;121301;135.7;11;1
19/09/2003;121308;135.7;303;1
19/09/2003;121309;135.7;2500;1
19/09/2003;121310;135.7;515;1
19/09/2003;121311;135.7;900;1
19/09/2003;121311;135.7;635;1
19/09/2003;121314;135.8;30;1
19/09/2003;121327;135.7;736;-1
19/09/2003;121328;135.7;736;-1
19/09/2003;121330;135.7;202;-1
19/09/2003;121334;135.8;1;1
19/09/2003;121335;135.7;717;-1
19/09/2003;121335;135.7;36;-1
19/09/2003;121343;135.7;141;-1
19/09/2003;121343;135.7;305;-1
19/09/2003;121345;135.7;736;-1
19/09/2003;121348;135.7;505;-1
19/09/2003;121350;135.7;631;-1
19/09/2003;121352;135.7;2193;-1
19/09/2003;121356;135.7;579;-1
19/09/2003;121358;135.7;553;1
19/09/2003;121400;135.6;14;-1
19/09/2003;121409;135.7;250;1
19/09/2003;121410;135.7;1000;1
19/09/2003;121411;135.7;334;1
19/09/2003;121412;135.6;251;-1
19/09/2003;121413;135.6;737;-1
19/09/2003;121414;135.6;3427;-1
19/09/2003;121415;135.6;737;-1
19/09/2003;121417;135.7;1041;1
19/09/2003;121417;135.6;737;-1
19/09/2003;121418;135.7;737;-1
19/09/2003;121418;135.7;79;-1
19/09/2003;121420;135.7;643;-1
19/09/2003;121422;135.7;110;1
19/09/2003;121423;135.7;247;1
19/09/2003;121442;135.7;400;-1
19/09/2003;121449;135.7;85;-1
19/09/2003;121454;135.7;15;-1
19/09/2003;121459;135.8;55;1
19/09/2003;121504;135.7;736;-1
19/09/2003;121506;135.7;736;-1
19/09/2003;121510;135.8;15;1
19/09/2003;121510;135.7;286;-1
19/09/2003;121515;135.7;210;-1
19/09/2003;121522;135.7;384;-1
19/09/2003;121542;135.7;736;-1
19/09/2003;121543;135.7;736;-1
19/09/2003;121545;135.7;620;-1
19/09/2003;121547;135.7;500;-1
19/09/2003;121555;135.7;777;-1
19/09/2003;121600;135.7;532;-1
19/09/2003;121602;135.6;737;-1
19/09/2003;121603;135.6;737;-1
19/09/2003;121604;135.6;86;-1
19/09/2003;121611;135.7;400;1
19/09/2003;121612;135.7;878;1
19/09/2003;121613;135.7;38;-1
19/09/2003;121614;135.8;29;1
19/09/2003;121614;135.8;100;1
19/09/2003;121636;135.8;10;1
19/09/2003;121656;135.7;1;1
19/09/2003;121656;135.7;599;1
19/09/2003;121657;135.7;1;-1
19/09/2003;121703;135.7;499;1
19/09/2003;121704;135.7;499;1
19/09/2003;121711;135.7;500;1
19/09/2003;121716;135.6;42;-1
19/09/2003;121717;135.6;349;-1
19/09/2003;121718;135.6;725;-1
19/09/2003;121723;135.6;5000;-1
19/09/2003;121724;135.6;5000;-1
19/09/2003;121724;135.6;401;-1
19/09/2003;121725;135.6;68;-1
19/09/2003;121729;135.5;55;-1
19/09/2003;121729;135.5;697;-1
19/09/2003;121731;135.5;318;-1
19/09/2003;121732;135.5;9439;-1
19/09/2003;121737;135.5;130;1
19/09/2003;121741;135.4;243;-1
19/09/2003;121743;135.4;127;-1
19/09/2003;121746;135.5;288;1
19/09/2003;121752;135.5;1775;-1
19/09/2003;121753;135.5;4937;-1
19/09/2003;121755;135.5;40;1
19/09/2003;121759;135.5;900;1
19/09/2003;121840;135.5;2000;1
19/09/2003;121841;135.5;68;1
19/09/2003;121841;135.5;741;1
19/09/2003;121843;135.6;500;1
19/09/2003;121845;135.6;2500;1
19/09/2003;121900;135.6;254;1
19/09/2003;121914;135.6;30;1
19/09/2003;121920;135.5;22;-1
19/09/2003;121932;135.5;38;-1
19/09/2003;121940;135.6;5000;1
19/09/2003;121945;135.6;8210;1
19/09/2003;121947;135.6;2085;-1
19/09/2003;121958;135.7;1000;1
19/09/2003;121958;135.7;2976;1
19/09/2003;122001;135.7;2242;-1
19/09/2003;122001;135.7;736;-1
19/09/2003;122001;135.7;500;-1
19/09/2003;122001;135.7;2989;-1
19/09/2003;122001;135.7;557;-1
19/09/2003;122003;135.7;50;1
19/09/2003;122003;135.6;1508;-1
19/09/2003;122003;135.6;1626;-1
19/09/2003;122004;135.6;617;1
19/09/2003;122005;135.6;553;1
19/09/2003;122005;135.5;738;-1
19/09/2003;122006;135.5;65;-1
19/09/2003;122018;135.6;1046;-1
19/09/2003;122019;135.6;525;-1
19/09/2003;122020;135.6;2454;-1
19/09/2003;122020;135.6;1992;-1
19/09/2003;122020;135.6;378;-1
19/09/2003;122020;135.6;3500;-1
19/09/2003;122021;135.6;870;-1
19/09/2003;122022;135.7;60;1
19/09/2003;122023;135.6;500;-1
19/09/2003;122027;135.7;8;1
19/09/2003;122027;135.6;235;-1
19/09/2003;122038;135.5;2500;-1
19/09/2003;122040;135.6;321;1
19/09/2003;122042;135.6;514;1
19/09/2003;122044;135.6;250;-1
19/09/2003;122141;135.7;11;1
19/09/2003;122143;135.6;166;-1
19/09/2003;122144;135.6;272;-1
19/09/2003;122146;135.7;7;1
19/09/2003;122205;135.5;3740;-1
19/09/2003;122207;135.5;2500;-1
19/09/2003;122214;135.6;30;1
19/09/2003;122216;135.5;15;-1
19/09/2003;122221;135.5;2407;-1
19/09/2003;122226;135.5;366;1
19/09/2003;122230;135.5;500;-1
19/09/2003;122256;135.6;3000;1
19/09/2003;122300;135.6;3;1
19/09/2003;122300;135.6;411;1
19/09/2003;122304;135.6;279;-1
19/09/2003;122305;135.6;310;-1
19/09/2003;122308;135.5;738;-1
19/09/2003;122309;135.5;82;-1
19/09/2003;122311;135.5;5000;-1
19/09/2003;122313;135.6;20;1
19/09/2003;122358;135.6;500;1
19/09/2003;122400;135.6;619;1
19/09/2003;122401;135.65318;1164;1
19/09/2003;122419;135.7;8045;2
19/09/2003;122424;135.6;737;-1
19/09/2003;122425;135.6;630;-1
19/09/2003;122428;135.7;2;1
19/09/2003;122430;135.7;20;1
19/09/2003;122442;135.6;144;-1
19/09/2003;122446;135.5;90;-1
19/09/2003;122513;135.5;17;-1
19/09/2003;122514;135.6;34;1
19/09/2003;122521;135.6;36;1
19/09/2003;122543;135.5;228;-1
19/09/2003;122543;135.5;255;-1
19/09/2003;122610;135.6;200;1
19/09/2003;122619;135.5;1667;-1
19/09/2003;122643;135.5;1667;-1
19/09/2003;122648;135.6;500;1
19/09/2003;122659;135.5;1666;-1
19/09/2003;122712;135.6;20;1
19/09/2003;122741;135.6;33;1
19/09/2003;122742;135.6;47;1
19/09/2003;122758;135.5;20;-1
19/09/2003;122810;135.5;15;-1
19/09/2003;122814;135.6;30;1
19/09/2003;122842;135.6;48;1
19/09/2003;122850;135.6;4469;1
19/09/2003;122918;135.6;10;1
19/09/2003;122920;135.6;2500;1
19/09/2003;122942;135.6;52;1
19/09/2003;122943;135.6;365;1
19/09/2003;122943;135.5;166;-1
19/09/2003;122943;135.5;239;-1
19/09/2003;123023;135.6;100;1
19/09/2003;123023;135.5;9883;-1
19/09/2003;123024;135.6;10;1
19/09/2003;123033;135.5;59;-1
19/09/2003;123056;135.4;33;-1
19/09/2003;123114;135.6;27;1
19/09/2003;123125;135.4;738;-1
19/09/2003;123127;135.4;738;-1
19/09/2003;123128;135.4;616;-1
19/09/2003;123130;135.4;58;-1
19/09/2003;123133;135.5;25;1
19/09/2003;123135;135.4;431;-1
19/09/2003;123200;135.4;60;-1
19/09/2003;123201;135.4;5000;-1
19/09/2003;123204;135.4;1166;-1
19/09/2003;123213;135.4;200;1
19/09/2003;123213;135.3;10;-1
19/09/2003;123213;135.3;5000;-1
19/09/2003;123216;135.3;2500;-1
19/09/2003;123225;135.4;1000;1
19/09/2003;123230;135.3;750;-1
19/09/2003;123235;135.3;27;-1
19/09/2003;123239;135.3;1116;-1
19/09/2003;123243;135.3;582;-1
19/09/2003;123244;135.4;27;1
19/09/2003;123249;135.4;81;1
19/09/2003;123249;135.3;500;-1
19/09/2003;123250;135.3;1403;-1
19/09/2003;123253;135.3;1000;1
19/09/2003;123308;135.2;412;-1
19/09/2003;123308;135.2;734;-1
19/09/2003;123326;135.3;368;1
19/09/2003;123329;135.3;550;1
19/09/2003;123343;135.2;201;-1
19/09/2003;123343;135.2;222;-1
19/09/2003;123349;135.2;228;-1
19/09/2003;123352;135.3;886;1
19/09/2003;123415;135.2;1;-1
19/09/2003;123436;135.3;126;1
19/09/2003;123441;135.3;1173;1
19/09/2003;123443;135.3;405;1
19/09/2003;123456;135.3;500;1
19/09/2003;123458;135.3;420;1
19/09/2003;123500;135.3;1928;1
19/09/2003;123510;135.3;30;-1
19/09/2003;123550;135.4;493;1
19/09/2003;123552;135.4;161;1
19/09/2003;123605;135.4;330;1
19/09/2003;123622;135.4;950;1
19/09/2003;123625;135.4;2500;1
19/09/2003;123629;135.4;821;1
19/09/2003;123632;135.4;448;1
19/09/2003;123636;135.4;448;1
19/09/2003;123637;135.4;1;1
19/09/2003;123644;135.4;400;-1
19/09/2003;123658;135.5;44;1
19/09/2003;123659;135.5;856;1
19/09/2003;123706;135.5;315;1
19/09/2003;123743;135.4;220;-1
19/09/2003;123744;135.4;205;-1
19/09/2003;123758;135.5;2;1
19/09/2003;123805;135.5;314;1
19/09/2003;123814;135.5;2000;1
19/09/2003;123828;135.5;5000;1
19/09/2003;123835;135.5;500;1
19/09/2003;123835;135.5;1669;1
19/09/2003;123840;135.5;2500;-1
19/09/2003;123848;135.6;99;1
19/09/2003;123851;135.5;24;-1
19/09/2003;123855;135.6;4544;1
19/09/2003;123905;135.6;301;1
19/09/2003;123912;135.6;100;1
19/09/2003;123930;135.6;1000;1
19/09/2003;123944;135.5;700;-1
19/09/2003;123945;135.5;27;-1
19/09/2003;124002;135.6;800;1
19/09/2003;124005;135.6;256;1
19/09/2003;124024;135.6;427;1
19/09/2003;124026;135.6;466;1
19/09/2003;124026;135.5;27;-1
19/09/2003;124028;135.6;301;1
19/09/2003;124035;135.6;200;1
19/09/2003;124037;135.6;203;1
19/09/2003;124040;135.6;1044;1
19/09/2003;124043;135.6;2518;1
19/09/2003;124044;135.6;40;1
19/09/2003;124048;135.6;816;1
19/09/2003;124048;135.6;816;1
19/09/2003;124102;135.6;1448;1
19/09/2003;124116;135.7;3552;1
19/09/2003;124120;135.7;11;1
19/09/2003;124125;135.7;8;1
19/09/2003;124143;135.6;209;-1
19/09/2003;124143;135.6;189;-1
19/09/2003;124144;135.6;27;-1
19/09/2003;124156;135.6;460;-1
19/09/2003;124157;135.6;1200;-1
19/09/2003;124159;135.6;1200;-1
19/09/2003;124201;135.6;1000;-1
19/09/2003;124202;135.6;1000;-1
19/09/2003;124204;135.7;600;1
19/09/2003;124204;135.7;100;1
19/09/2003;124205;135.7;279;1
19/09/2003;124205;135.6;816;-1
19/09/2003;124208;135.6;1085;-1
19/09/2003;124211;135.5;27;-1
19/09/2003;124220;135.7;2564;1
19/09/2003;124222;135.6;920;-1
19/09/2003;124230;135.6;267;-1
19/09/2003;124242;135.7;203;1
19/09/2003;124242;135.6;27;-1
19/09/2003;124242;135.6;1666;-1
19/09/2003;124256;135.6;27;-1
19/09/2003;124306;135.6;267;-1
19/09/2003;124308;135.7;242;1
19/09/2003;124312;135.6;2500;-1
19/09/2003;124316;135.5;2500;-1
19/09/2003;124316;135.5;1457;-1
19/09/2003;124332;135.5;15;1
19/09/2003;124333;135.4;460;-1
19/09/2003;124341;135.4;27;-1
19/09/2003;124401;135.4;267;-1
19/09/2003;124410;135.4;583;-1
19/09/2003;124412;135.4;27;1
19/09/2003;124417;135.4;81;-1
19/09/2003;124426;135.3;2500;-1
19/09/2003;124426;135.3;27;-1
19/09/2003;124433;135.4;203;1
19/09/2003;124434;135.3;500;-1
19/09/2003;124437;135.3;500;-1
19/09/2003;124440;135.3;27;-1
19/09/2003;124455;135.3;27;-1
19/09/2003;124500;135.3;267;-1
19/09/2003;124503;135.3;460;-1
19/09/2003;124512;135.3;27;-1
19/09/2003;124516;135.3;108;1
19/09/2003;124516;135.3;728;-1
19/09/2003;124516;135.3;1365;-1
19/09/2003;124527;135.2;27;-1
19/09/2003;124535;135.2;2500;-1
19/09/2003;124535;135.2;2500;-1
19/09/2003;124539;135.2;78;-1
19/09/2003;124541;135.2;17;1
19/09/2003;124543;135.2;600;1
19/09/2003;124543;135.1;157;-1
19/09/2003;124544;135.2;800;1
19/09/2003;124544;135.1;172;-1
19/09/2003;124546;135.1;980;-1
19/09/2003;124547;135.1;8736;-1
19/09/2003;124549;135.1;500;-1
19/09/2003;124556;135.1;27;-1
19/09/2003;124556;135.1;460;-1
19/09/2003;124602;135.1;550;-1
19/09/2003;124608;135.1;3725;-1
19/09/2003;124612;135.1;130;1
19/09/2003;124613;135.1;1145;1
19/09/2003;124614;135.1;27;-1
19/09/2003;124614;135.1;828;-1
19/09/2003;124618;135.1;1000;1
19/09/2003;124621;135.1;2500;1
19/09/2003;124622;135;30;-1
19/09/2003;124622;135;50;-1
19/09/2003;124622;135;50;-1
19/09/2003;124622;135;134;-1
19/09/2003;124622;135;100;-1
19/09/2003;124622;135;30;-1
19/09/2003;124622;135;740;-1
19/09/2003;124625;135;740;-1
19/09/2003;124626;135;1000;-1
19/09/2003;124626;135;27;-1
19/09/2003;124627;135;597;-1
19/09/2003;124627;135;697;-1
19/09/2003;124628;135;557;-1
19/09/2003;124628;135;460;-1
19/09/2003;124630;135;1000;-1
19/09/2003;124633;135;352;-1
19/09/2003;124634;135;648;-1
19/09/2003;124634;135;690;-1
19/09/2003;124635;135;4310;-1
19/09/2003;124637;135;2186;-1
19/09/2003;124640;135;1000;1
19/09/2003;124644;134.9;65;-1
19/09/2003;124644;134.9;27;-1
19/09/2003;124646;134.9;460;-1
19/09/2003;124650;134.9;41;-1
19/09/2003;124651;134.9;879;-1
19/09/2003;124657;135;2000;1
19/09/2003;124657;135;1628;1
19/09/2003;124657;134.9;27;-1
19/09/2003;124657;134.9;4398;-1
19/09/2003;124700;134.9;267;1
19/09/2003;124705;134.9;3451;-1
19/09/2003;124710;134.9;550;1
19/09/2003;124712;134.8;40;-1
19/09/2003;124712;134.8;14;-1
19/09/2003;124712;134.8;35;-1
19/09/2003;124712;134.8;25;-1
19/09/2003;124712;134.8;6;-1
19/09/2003;124712;134.8;130;-1
19/09/2003;124712;134.8;5;-1
19/09/2003;124712;134.8;20;-1
19/09/2003;124712;134.8;27;-1
19/09/2003;124713;134.9;749;1
19/09/2003;124713;134.9;1000;1
19/09/2003;124713;134.9;11;1
19/09/2003;124714;134.9;2199;1
19/09/2003;124721;135;1;1
19/09/2003;124723;135;500;1
19/09/2003;124726;135;2678;1
19/09/2003;124726;134.9;741;-1
19/09/2003;124727;134.9;741;-1
19/09/2003;124728;135;1000;1
19/09/2003;124728;134.9;27;-1
19/09/2003;124729;134.9;610;-1
19/09/2003;124732;134.9;793;-1
19/09/2003;124737;134.9;1500;-1
19/09/2003;124745;135;1000;1
19/09/2003;124746;135;34;1
19/09/2003;124751;135;1249;1
19/09/2003;124755;134.9;27;-1
19/09/2003;124800;135;118;1
19/09/2003;124802;134.9;741;-1
19/09/2003;124803;134.9;2611;-1
19/09/2003;124805;134.9;556;1
19/09/2003;124805;134.8;741;-1
19/09/2003;124806;134.8;697;-1
19/09/2003;124806;134.8;610;-1
19/09/2003;124811;134.8;27;-1
19/09/2003;124812;135;12;1
19/09/2003;124814;135;60;1
19/09/2003;124822;135;900;1
19/09/2003;124825;135;1775;1
19/09/2003;124828;135;27;-1
19/09/2003;124834;135;2238;-1
19/09/2003;124840;135.1;203;1
19/09/2003;124844;135.1;5000;1
19/09/2003;124846;135;20;-1
19/09/2003;124847;135;2437;-1
19/09/2003;124847;135;27;-1
19/09/2003;124848;135;3220;-1
19/09/2003;124850;135;256;-1
19/09/2003;124859;134.9;27;-1
19/09/2003;124912;134.9;27;-1
19/09/2003;124941;134.9;27;-1
19/09/2003;124943;134.9;226;-1
19/09/2003;124943;134.9;156;-1
19/09/2003;124946;135;2350;1
19/09/2003;124954;135.1;5000;1
19/09/2003;124955;135.1;521;1
19/09/2003;124956;135.01308;15135;-1
19/09/2003;124957;135.1;27;-1
19/09/2003;124958;135.1;68;-1
19/09/2003;124959;135;959;-1
19/09/2003;125000;135;959;-1
19/09/2003;125000;135;61;-1
19/09/2003;125004;135;484;1
19/09/2003;125011;135;3975;1
19/09/2003;125011;135;27;-1
19/09/2003;125023;135;365;-1
19/09/2003;125026;135;27;-1
19/09/2003;125038;135.1;202;1
19/09/2003;125042;135;27;-1
19/09/2003;125042;135;400;-1
19/09/2003;125055;135;27;-1
19/09/2003;125101;135.1;500;1
19/09/2003;125101;135;267;-1
19/09/2003;125104;135.1;1000;1
19/09/2003;125106;135.1;1000;1
19/09/2003;125106;135.1;45;1
19/09/2003;125111;135.1;27;-1
19/09/2003;125116;135.1;1433;-1
19/09/2003;125118;135.1;2700;1
19/09/2003;125120;135.1;507;1
19/09/2003;125121;135.1;360;1
19/09/2003;125125;135.1;27;-1
19/09/2003;125134;135.1;22;-1
19/09/2003;125137;135.10044;5000;1
19/09/2003;125139;135;25;-1
19/09/2003;125141;135;27;-1
19/09/2003;125156;135;27;-1
19/09/2003;125158;135.1;500;1
19/09/2003;125205;135.1;455;-1
19/09/2003;125210;135.2;500;1
19/09/2003;125212;135.1;27;-1
19/09/2003;125216;135.2;1000;1
19/09/2003;125218;135.2;2500;1
19/09/2003;125226;135.1;27;-1
19/09/2003;125228;135.2;767;1
19/09/2003;125235;135.2;5000;-1
19/09/2003;125237;135.2;93;-1
19/09/2003;125242;135.1;27;-1
19/09/2003;125244;135.2;500;1
19/09/2003;125245;135.2;460;-1
19/09/2003;125255;135.2;27;-1
19/09/2003;125259;135.2;2500;-1
19/09/2003;125306;135.3;25;1
19/09/2003;125310;135.2;2013;-1
19/09/2003;125314;135.2;15;1
19/09/2003;125321;135.2;400;1
19/09/2003;125323;135.1;27;-1
19/09/2003;125341;135.1;27;-1
